nameWithOwner,createdAt,pullRequests,releases,updatedAt,primaryLanguage,issues,closedIssues,ageInYears,ageInMonths,releasesMonth,daysFromUpdate
feathericons/feather,28/05/2014 19:49:55,574,51,08/03/2023 10:32:34,JavaScript,607,231,8,107.4559250648148,0.4746131957752729,3.966918611111111
ReactiveX/RxSwift,07/04/2015 21:25:17,1272,71,08/03/2023 07:56:02,Swift,1200,1188,7,96.93627691666666,0.7324399312451072,6.5758075
Pierian-Data/Complete-Python-3-Bootcamp,12/02/2018 19:30:10,194,0,08/03/2023 14:08:14,Jupyter Notebook,300,203,5,62.26689728703704,0.0,0.37247416666666666
haizlin/fe-interview,17/04/2019 03:05:58,17,2,08/03/2023 13:54:31,JavaScript,5316,23,3,47.747008398148154,0.041887441058559995,0.6010852777777778
gitlabhq/gitlabhq,02/10/2011 16:25:27,3621,0,08/03/2023 10:27:37,Ruby,0,0,11,139.8695176574074,0.0,4.049418611111111
doczjs/docz,17/03/2018 04:24:10,485,127,08/03/2023 09:53:17,TypeScript,1242,1136,4,60.90356395370371,2.0852638459145014,4.621640833333333
streamlit/streamlit,24/08/2019 00:14:52,3070,54,08/03/2023 12:28:45,Python,3097,2506,3,43.54206395370371,1.2401800717902518,2.030529722222222
OWASP/CheatSheetSeries,21/12/2018 14:26:43,746,0,08/03/2023 13:14:53,Python,325,300,4,52.03548062037037,0.0,1.2616408333333333
mdbootstrap/mdb-ui-kit,18/08/2014 11:54:00,335,27,08/03/2023 10:27:42,SCSS,1166,1160,8,104.22032321296297,0.2590665540810924,4.048029722222222
zeromicro/go-zero,07/08/2020 15:37:57,1761,83,08/03/2023 13:45:41,Go,1172,968,2,32.16257321296297,2.5806392868636285,0.7483075
rollup/rollup,14/05/2015 22:26:28,1891,379,08/03/2023 13:41:06,JavaScript,2991,2564,7,95.6689528425926,3.9615778028174056,0.8246963888888889
matteocrippa/awesome-swift,10/07/2014 14:04:09,1665,0,08/03/2023 12:04:25,Ruby,129,128,8,105.44801765740742,0.0,2.436085277777778
heartcombo/devise,16/09/2009 12:15:12,1396,17,08/03/2023 10:22:59,Ruby,4144,4015,13,164.1085454351852,0.10358997427537474,4.126640833333333
CodeHubApp/CodeHub,23/07/2013 22:19:57,24,4,08/03/2023 12:15:35,C#,641,407,9,117.67257321296297,0.03399262794024933,2.2499741666666666
ascoders/weekly,20/03/2017 06:10:04,139,173,08/03/2023 13:32:10,JavaScript,330,329,5,72.91139728703705,2.3727428966823236,0.9735852777777778
statelyai/xstate,14/09/2015 15:04:15,1588,202,08/03/2023 12:05:08,TypeScript,1158,1031,7,91.81462876851852,2.2000851357715443,2.4241408333333334
TeamNewPipe/NewPipe,03/09/2015 23:39:26,1933,124,08/03/2023 14:21:25,Java,7789,6630,7,91.89508247222223,1.3493649133780619,0.15275194444444445
quasarframework/quasar,05/10/2015 15:45:36,4358,749,08/03/2023 12:07:47,JavaScript,7146,6779,7,91.09165654629629,8.222487419792715,2.379974166666667
StreisandEffect/streisand,23/03/2014 21:56:19,649,0,08/03/2023 10:44:57,Shell,1140,929,8,109.5857028425926,0.0,3.7605297222222225
docsifyjs/docsify,20/11/2016 07:55:43,763,13,08/03/2023 09:12:54,JavaScript,1150,957,6,76.8527028425926,0.1691547534330212,5.294696388888889
qianguyihao/Web,03/01/2017 11:44:33,76,0,08/03/2023 11:34:25,,180,136,6,75.2589065462963,0.0,2.936085277777778
michalsnik/aos,09/07/2015 17:49:00,136,0,08/03/2023 14:08:50,JavaScript,652,352,7,93.95643432407408,0.0,0.3624741666666667
charlax/professional-programming,07/11/2015 05:07:52,43,0,08/03/2023 10:33:17,Python,16,16,7,89.57928617592593,0.0,3.9549741666666667
vercel/pkg,08/08/2016 19:41:59,274,41,08/03/2023 13:40:08,JavaScript,1342,1300,6,80.69366580555555,0.508094403578047,0.8408075
pure-css/pure,22/04/2013 16:16:39,519,27,08/03/2023 10:36:55,JavaScript,570,568,9,120.94107321296296,0.2232492178439345,3.8944186111111114
numpy/numpy,13/09/2010 23:02:39,12020,97,08/03/2023 13:16:14,Python,11296,9323,12,152.44885099074074,0.6362789838664739,1.2391408333333331
syl20bnr/spacemacs,17/12/2012 21:34:03,7532,158,08/03/2023 13:47:51,Emacs Lisp,8326,7983,10,124.96473987962963,1.2643566509416262,0.7121963888888889
dnSpy/dnSpy,01/07/2015 16:05:10,83,1,08/03/2023 14:16:18,C#,0,0,7,94.28078617592593,0.01060661499082137,0.23802972222222224
kahun/awesome-sysadmin,09/02/2014 22:39:20,488,0,08/03/2023 10:33:27,,98,26,9,110.96180469444445,0.0,3.952196388888889
ramda/ramda,21/06/2013 20:32:35,1726,26,08/03/2023 11:44:47,JavaScript,1588,1462,9,118.79888802777778,0.21885726736701971,2.7633075000000002
mbadolato/iTerm2-Color-Schemes,01/04/2011 04:01:46,305,0,08/03/2023 12:49:09,Shell,97,81,11,145.64934173148148,0.0,1.6905297222222222
matterport/Mask_RCNN,19/10/2017 20:28:34,275,3,08/03/2023 12:49:30,Python,2646,831,5,66.10111950925926,0.04538501045477404,1.6846963888888888
zhiwehu/Python-programming-exercises,14/06/2012 07:56:46,112,0,08/03/2023 12:50:30,,72,11,10,130.85211950925927,0.0,1.6680297222222222
datasciencemasters/go,14/08/2013 08:33:55,139,0,08/03/2023 11:34:36,,51,23,9,116.63148062037038,0.0,2.9330297222222224
getredash/redash,28/10/2013 13:19:39,3633,98,08/03/2023 12:58:38,Python,2261,1752,9,113.97273987962964,0.8598547345926844,1.5324741666666666
openfaas/faas,22/12/2016 12:51:39,910,163,08/03/2023 10:43:12,Go,816,789,6,75.62162876851852,2.155467987855048,3.789696388888889
rome/tools,20/02/2020 05:57:33,2828,75,08/03/2023 13:17:36,Rust,1271,1144,3,37.35168432407408,2.007941579000245,1.2163630555555556
Wox-launcher/Wox,19/12/2013 15:49:32,466,38,08/03/2023 13:30:50,C#,3382,2413,9,112.92280469444445,0.3365130728272596,0.9958075000000001
servo/servo,08/02/2012 19:07:25,17635,0,08/03/2023 11:52:47,,11757,8320,11,135.47953617592594,0.0,2.629974166666667
coder2gwy/coder2gwy,30/12/2020 14:40:50,4,0,08/03/2023 08:38:54,,142,26,2,27.360971361111112,0.0,5.861363055555556
dotnet-architecture/eShopOnContainers,05/10/2016 22:35:23,792,11,08/03/2023 13:12:33,C#,1211,1192,6,78.6639991388889,0.13983525018323104,1.300529722222222
inconshreveable/ngrok,20/03/2013 09:37:43,75,0,08/03/2023 13:45:26,Go,818,610,9,121.49603617592592,0.0,0.7524741666666667
reduxjs/react-redux,11/07/2015 17:32:01,726,114,08/03/2023 10:47:06,TypeScript,1208,1194,7,93.8992028425926,1.214067814730049,3.724696388888889
dimsemenov/PhotoSwipe,07/04/2011 05:46:29,220,16,08/03/2023 11:24:23,JavaScript,1762,1170,11,145.39116580555554,0.11004795175381023,3.1033075
android/architecture-components-samples,09/05/2017 21:09:14,368,0,08/03/2023 03:05:41,Kotlin,682,536,5,71.51186025000001,0.0,11.414974166666667
vapor/vapor,18/01/2016 22:37:52,1364,476,08/03/2023 14:06:18,Swift,1548,1453,7,87.36261950925926,5.448554572582962,0.4046963888888889
remix-run/remix,26/10/2020 19:57:28,2652,106,08/03/2023 14:06:07,TypeScript,1415,1183,2,29.351730620370372,3.611371382866093,0.40775194444444446
trpc/trpc,18/07/2020 01:17:11,2790,140,08/03/2023 14:20:56,TypeScript,663,594,2,32.54077691666667,4.3022943293125575,0.1608075
StevenBlack/hosts,12/04/2012 20:22:50,587,515,08/03/2023 10:48:04,Python,1593,1555,10,133.30430469444443,3.8633411065041403,3.708585277777778
k3s-io/k3s,31/05/2018 01:37:46,2645,508,08/03/2023 12:58:35,Go,3944,3762,4,58.496008398148156,8.684353238982407,1.5333074999999998
MostlyAdequate/mostly-adequate-guide,06/05/2015 01:44:15,367,1,08/03/2023 13:34:25,JavaScript,273,203,7,95.85907321296297,0.010431980682500178,0.9360852777777778
emberjs/ember.js,25/05/2011 23:39:40,10085,480,08/03/2023 07:21:44,JavaScript,6644,6272,11,143.96161950925926,3.334222007478372,7.147474166666667
redux-saga/redux-saga,29/11/2015 16:58:12,869,68,08/03/2023 06:57:08,JavaScript,1468,1452,7,89.21798987962963,0.7621781222794155,7.557474166666667
guzzle/guzzle,28/02/2011 02:44:05,1308,53,08/03/2023 07:49:57,PHP,1791,1775,12,146.75916580555557,0.3611358766526437,6.6771963888888894
neoclide/coc.nvim,01/05/2018 22:39:02,1118,82,08/03/2023 12:44:51,TypeScript,3086,3061,4,59.56197136111111,1.3767173605260992,1.7621963888888887
taichi-dev/taichi,24/11/2016 10:00:05,5123,111,08/03/2023 11:42:13,C++,2320,1650,6,76.65027691666667,1.4481356684552877,2.806085277777778
balderdashy/sails,18/03/2012 19:46:15,925,40,08/03/2023 07:51:30,JavaScript,6336,5849,10,134.15796210185187,0.29815598994886533,6.651363055555556
nicolargo/glances,04/12/2011 08:49:15,592,31,08/03/2023 10:47:13,Python,1612,1374,11,137.2562954351852,0.22585484987563823,3.7227519444444446
ApolloAuto/apollo,04/07/2017 19:03:31,10912,11,08/03/2023 11:46:43,C++,3870,3425,5,69.71503617592593,0.15778518671698732,2.731085277777778
ovity/octotree,09/05/2014 18:15:20,385,0,08/03/2023 08:39:29,JavaScript,752,712,8,108.14180469444445,0.0,5.851640833333334
pnpm/pnpm,28/01/2016 07:40:43,2396,825,08/03/2023 14:17:21,TypeScript,3112,2096,7,86.76103617592592,9.508876753467328,0.22052972222222222
bevyengine/bevy,18/01/2020 21:13:55,4332,13,08/03/2023 14:07:53,Rust,2831,1866,3,38.70925839814815,0.3358369686726398,0.3783075
facebookarchive/draft-js,19/02/2016 20:18:26,1363,26,08/03/2023 05:23:49,JavaScript,1775,978,7,86.37341580555555,0.30101854555030433,9.112751944444444
github/hub,05/12/2009 22:15:25,818,60,08/03/2023 05:28:17,Go,2009,1771,13,161.8750917314815,0.3706561606125792,9.0383075
eslint/eslint,29/06/2013 23:59:48,6629,287,08/03/2023 14:16:27,JavaScript,9533,9416,9,118.41710099074075,2.4236364308769986,0.23552972222222224
fouber/blog,25/04/2014 09:44:42,6,0,08/03/2023 13:26:22,,15,5,8,108.12548987962964,0.0,1.0702519444444445
NativeScript/NativeScript,01/03/2015 09:47:08,3472,133,08/03/2023 12:17:08,TypeScript,6540,5621,8,97.79080469444446,1.3600460740206568,2.2241408333333337
sirupsen/logrus,16/10/2013 19:08:55,716,14,08/03/2023 14:15:08,Go,656,652,9,114.94536950925927,0.12179698982021411,0.25747416666666667
qier222/YesPlayMusic,09/10/2020 10:04:21,356,26,08/03/2023 13:50:52,Vue,1500,1094,2,29.481239879629626,0.8819167750799034,0.6619186111111112
spf13/viper,02/04/2014 14:33:33,632,22,08/03/2023 10:15:51,Go,779,420,8,109.49835099074075,0.20091626769667367,4.245529722222222
keon/algorithms,17/11/2016 22:32:08,740,1,08/03/2023 08:36:38,Python,156,100,6,77.23247136111112,0.012947921805122116,5.899140833333333
react-navigation/react-navigation,26/01/2017 19:51:40,1660,1000,08/03/2023 07:42:39,TypeScript,8985,8386,6,74.98828617592592,13.335416116244538,6.798863055555556
t4t5/sweetalert,30/09/2014 11:12:48,287,13,08/03/2023 04:33:27,TypeScript,708,548,8,102.80987876851853,0.12644699279599517,9.95219638888889
google/jax,25/10/2018 21:25:02,9112,62,08/03/2023 12:02:38,Python,3943,2892,4,53.70308247222223,1.1544961135530596,2.4658075
markerikson/react-redux-links,22/01/2016 02:10:28,102,0,08/03/2023 11:36:10,,38,22,7,87.14450839814815,0.0,2.906918611111111
microsoft/cascadia-code,10/07/2019 22:50:20,94,17,08/03/2023 08:45:43,Python,566,456,3,45.05569358333334,0.3773108046501921,5.7477519444444445
AykutSarac/jsoncrack.com,30/01/2022 15:25:18,101,16,08/03/2023 12:21:45,TypeScript,171,133,1,14.136267657407407,1.131840482067839,2.147196388888889
alist-org/alist,23/12/2020 17:40:29,312,82,08/03/2023 14:18:06,Go,1760,1682,2,27.49449913888889,2.982414758158558,0.2080297222222222
Tencent/wepy,14/11/2016 08:06:56,692,8,08/03/2023 12:17:54,JavaScript,2143,1790,6,77.04647136111112,0.10383343790664457,2.2113630555555557
viatsko/awesome-vscode,07/02/2016 23:02:45,323,0,08/03/2023 08:08:40,JavaScript,44,25,7,86.68212876851852,0.0,6.365251944444444
rwaldron/idiomatic.js,25/05/2011 17:48:59,175,0,08/03/2023 13:52:35,,80,48,11,144.15644358333333,0.0,0.6333075
harvesthq/chosen,18/04/2011 15:07:41,763,34,06/03/2023 22:00:56,HTML,2370,2121,11,145.47938802777776,0.23371008402584192,17.494140833333333
bilibili/flv.js,12/05/2016 08:34:31,71,15,08/03/2023 03:36:43,JavaScript,701,299,6,83.23114728703703,0.18022099284862553,10.897751944444444
yeasy/docker_practice,05/09/2014 04:06:39,312,15,08/03/2023 12:04:25,Go,203,200,8,103.87996210185186,0.14439743427411778,2.436085277777778
eriklindernoren/ML-From-Scratch,05/02/2017 12:11:23,35,0,08/03/2023 09:28:02,Python,67,36,6,74.14399913888889,0.0,5.042474166666667
schollz/croc,17/10/2017 15:20:18,173,138,08/03/2023 13:45:32,Go,360,266,5,66.33904543518518,2.0802228777142906,0.7508075000000001
pbatard/rufus,19/11/2011 19:12:05,188,73,08/03/2023 13:56:47,C,1988,1973,11,138.17694358333333,0.5283081106507058,0.5633075
facebook/flow,28/10/2014 17:17:45,2275,285,08/03/2023 04:35:45,OCaml,6619,4901,8,102.44046210185185,2.7821038108617433,9.913863055555556
discordjs/discord.js,10/08/2015 13:36:26,4892,144,08/03/2023 13:54:26,JavaScript,3595,3508,7,92.26341580555555,1.560748631976502,0.6024741666666666
Polymer/polymer,23/08/2012 20:56:30,1438,115,08/03/2023 06:22:33,HTML,3909,3865,10,128.85226765740742,0.8924949641224953,8.133863055555556
mochajs/mocha,07/03/2011 18:44:25,2040,76,08/03/2023 11:19:42,JavaScript,2868,2617,12,146.75898062037038,0.5178558727972732,3.181363055555556
usablica/intro.js,10/03/2013 15:12:45,1082,32,08/03/2023 13:42:18,JavaScript,766,715,9,122.40990654629631,0.26141675051354907,0.804696388888889
Igglybuff/awesome-piracy,09/10/2018 22:09:56,386,0,08/03/2023 13:48:26,HTML,299,138,4,54.21147136111111,0.0,0.7024741666666667
localForage/localForage,31/10/2013 00:10:06,372,26,08/03/2023 13:30:28,JavaScript,694,495,9,114.31137876851852,0.22744892310896025,1.0019186111111111
google/gson,19/03/2015 18:21:20,761,6,08/03/2023 11:54:48,Java,1513,1224,7,97.67180469444445,0.061430215390924164,2.5963630555555555
geekan/HowToLiveLonger,16/04/2022 04:15:18,22,0,08/03/2023 12:47:23,,113,35,0,11.20848987962963,0.0,1.7199741666666666
ipfs/ipfs,11/02/2014 07:28:24,154,0,08/03/2023 11:57:39,,216,210,9,110.63454543518519,0.0,2.5488630555555556
docker/awesome-compose,13/02/2020 08:51:42,255,0,08/03/2023 14:24:26,HTML,77,30,3,37.488267657407405,0.0,0.10247416666666667
codex-team/editor.js,28/11/2015 20:56:35,929,43,08/03/2023 12:00:55,TypeScript,1209,788,7,89.11888802777779,0.48250153196028633,2.494418611111111
Lightning-AI/lightning,31/03/2019 00:45:57,8545,128,08/03/2023 14:00:25,Python,5890,5295,3,48.39146210185185,2.645094701428781,0.5027519444444445
deezer/spleeter,26/09/2019 15:40:46,110,2,08/03/2023 11:49:41,Python,717,549,3,42.69434173148148,0.0468446149744771,2.6816408333333333
Asabeneh/30-Days-Of-Python,19/11/2019 17:24:16,242,0,08/03/2023 13:55:49,Python,96,32,3,40.836841731481485,0.0,0.5794186111111111
SwiftyJSON/SwiftyJSON,18/06/2014 14:41:15,415,21,08/03/2023 12:17:09,Swift,690,583,8,106.92740654629631,0.19639492510189743,2.223863055555556
Awesome-Windows/Awesome,30/05/2016 17:27:35,360,0,08/03/2023 10:59:48,,119,77,6,83.10166580555557,0.0,3.5130297222222224
kriasoft/react-starter-kit,16/04/2014 13:08:18,838,5,08/03/2023 03:04:11,TypeScript,1184,1182,8,108.31237876851853,0.04616277526953615,11.439974166666667
conwnet/github1s,16/06/2019 09:55:25,284,35,08/03/2023 13:52:29,TypeScript,198,144,3,45.51953617592593,0.7689006290558508,0.6349741666666667
wangzheng0822/algo,24/09/2018 05:33:46,409,0,08/03/2023 13:38:39,Python,123,22,4,54.49823062037038,0.0,0.8655297222222222
MichaelCade/90DaysOfDevOps,26/12/2021 13:55:18,253,2,08/03/2023 12:24:02,Shell,63,59,1,14.586267657407406,0.13711526807094696,2.1091408333333335
zloirock/core-js,17/07/2013 16:32:27,312,220,08/03/2023 13:56:57,JavaScript,865,839,9,118.06562876851852,1.8633704177473678,0.5605297222222222
google/iosched,01/04/2014 22:40:40,170,2,08/03/2023 08:08:22,Kotlin,242,187,8,109.26106395370371,0.018304782395743863,6.370251944444445
felixrieseberg/windows95,23/08/2018 05:04:38,61,14,08/03/2023 10:16:58,TypeScript,230,106,4,55.58108247222223,0.25188426308531836,4.2269186111111114
nextcloud/server,02/06/2016 07:44:14,20500,102,08/03/2023 11:01:09,PHP,15587,13666,6,82.55908247222222,1.235478846731598,3.4905297222222225
pmndrs/react-three-fiber,25/02/2019 14:31:51,585,55,08/03/2023 14:22:21,TypeScript,819,786,4,49.83262876851852,1.103694534267595,0.1371963888888889
mpv-player/mpv,13/10/2012 08:08:44,3095,82,08/03/2023 13:37:42,C,8247,7417,10,126.81213802777778,0.6466257984077058,0.8813630555555556
DrKLO/Telegram,25/10/2013 14:08:10,587,79,08/03/2023 08:59:06,Java,0,0,9,114.04578617592593,0.692704243172434,5.524696388888889
homebridge/homebridge,01/12/2014 16:37:39,373,33,08/03/2023 12:41:46,TypeScript,2905,2885,8,101.3294065462963,0.32567051485614557,1.8135852777777777
marmelab/react-admin,13/07/2016 07:58:54,4640,277,08/03/2023 09:26:58,TypeScript,4073,3981,6,81.18426765740742,3.4119911159255985,5.0602519444444445
OpenZeppelin/openzeppelin-contracts,01/08/2016 20:54:54,2409,72,08/03/2023 13:51:11,JavaScript,1590,1460,6,80.88648987962964,0.890136289844522,0.6566408333333333
withfig/autocomplete,29/09/2020 02:21:06,1376,1000,08/03/2023 11:13:09,TypeScript,461,346,2,30.071934324074075,33.25359749803159,3.2905297222222223
pocketbase/pocketbase,05/07/2022 06:06:21,116,60,08/03/2023 13:58:02,Go,566,529,0,8.480128768518517,7.075364258941794,0.5424741666666667
envoyproxy/envoy,08/08/2016 15:07:24,17107,106,08/03/2023 14:11:56,C++,8852,7535,6,80.84621210185185,1.3111313102271118,0.3108075
tmrts/go-patterns,14/12/2015 22:05:06,90,0,08/03/2023 13:23:28,Go,28,13,7,88.54748987962964,0.0,1.1185852777777776
RedisInsight/RedisDesktopManager,05/08/2013 07:51:08,562,87,08/03/2023 14:09:11,C++,4536,4493,9,116.95524913888889,0.7438742650762441,0.35664083333333335
react-bootstrap/react-bootstrap,27/12/2013 19:06:07,3152,49,08/03/2023 11:59:25,TypeScript,3391,3250,9,112.54692506481483,0.43537395599019085,2.5194186111111114
lutzroeder/netron,26/12/2010 12:53:43,145,2,08/03/2023 13:02:46,JavaScript,909,887,12,148.5538139537037,0.013463134649799657,1.4635852777777776
1c7/chinese-independent-developer,21/09/2017 11:08:23,167,0,08/03/2023 13:37:04,,72,70,5,66.57899913888889,0.0,0.8919186111111111
bevacqua/dragula,13/04/2015 21:35:38,189,0,08/03/2023 13:42:38,JavaScript,513,407,7,96.73052691666668,0.0,0.7991408333333333
tachiyomiorg/tachiyomi,07/10/2015 09:51:12,2105,74,08/03/2023 13:39:58,Kotlin,6937,6522,7,90.45521210185186,0.8180844230034703,0.8435852777777778
github/copilot-docs,23/10/2021 16:07:04,39,0,08/03/2023 14:19:05,,0,0,1,17.413063953703706,0.0,0.19164083333333334
wsargent/docker-cheat-sheet,05/08/2014 20:04:20,168,0,07/03/2023 20:37:31,,27,22,8,105.14791580555556,0.0,17.88441861111111
doocs/leetcode,16/09/2018 14:03:03,870,19,08/03/2023 09:42:06,Java,30,30,4,54.481962101851856,0.34873927566118595,4.808029722222222
chenglou/react-motion,11/06/2015 07:38:23,228,4,08/03/2023 06:56:01,JavaScript,398,249,7,94.46233247222223,0.042344920936355744,7.576085277777778
goldfire/howler.js,28/01/2013 16:47:12,263,24,08/03/2023 11:29:07,JavaScript,1336,1042,10,123.72410099074074,0.19397999102693914,3.0244186111111113
sebastianruder/NLP-progress,22/06/2018 17:43:55,533,3,08/03/2023 13:28:53,Python,98,65,4,57.99259173148148,0.05173074543539394,1.0283075
jlmakes/scrollreveal,16/01/2014 17:37:20,53,0,08/03/2023 13:31:31,JavaScript,475,451,9,111.92958247222222,0.0,0.9844186111111112
apache/skywalking,07/11/2015 03:30:36,4610,54,08/03/2023 11:29:27,Java,4687,4623,7,89.63332321296296,0.6024545120535083,3.018863055555556
elixir-lang/elixir,09/01/2011 08:43:57,7523,127,08/03/2023 10:05:48,Elixir,4910,4897,12,148.2259065462963,0.8568002919269265,4.413029722222222
HeroTransitions/Hero,24/11/2016 18:49:37,149,38,08/03/2023 12:42:29,Swift,597,564,6,77.12275839814815,0.4927209657598612,1.8016408333333331
vuejs/vuepress,05/04/2018 16:58:38,1216,21,08/03/2023 13:30:50,JavaScript,1903,1416,4,60.61774913888889,0.34643318662136857,0.9958075000000001
Kr328/ClashForAndroid,15/11/2019 00:13:59,66,90,08/03/2023 14:25:11,Kotlin,1001,886,3,40.775888027777775,2.2071867555328106,0.08997416666666667
telegramdesktop/tdesktop,02/05/2014 12:36:31,1576,614,08/03/2023 12:11:24,C++,12294,11523,8,107.7967028425926,5.695907052895467,2.319696388888889
mozilla/DeepSpeech,02/06/2016 15:04:53,1664,105,08/03/2023 10:23:47,C++,2083,1974,6,83.08094358333334,1.2638277259655943,4.1133075
python-telegram-bot/python-telegram-bot,07/07/2015 15:30:39,1446,102,08/03/2023 11:38:59,Python,1837,1820,7,94.09996210185184,1.0839536777878542,2.859974166666667
nothings/stb,25/05/2014 16:51:23,638,0,08/03/2023 13:36:50,C,726,638,8,107.65511025,0.0,0.8958075
notable/notable,22/12/2018 13:57:19,74,20,08/03/2023 10:38:04,,1566,901,4,51.25181395370371,0.39023009054989166,3.8752519444444444
jaredhanson/passport,08/10/2011 22:38:32,148,0,08/03/2023 10:50:16,JavaScript,741,415,11,139.4622491388889,0.0,3.6719186111111113
bitcoinbook/bitcoinbook,11/08/2013 23:18:28,671,3,08/03/2023 10:26:20,AsciiDoc,365,297,9,117.00673062037038,0.02563955068305885,4.0708075
libgdx/libgdx,10/08/2012 19:34:38,3475,9,08/03/2023 12:10:10,Java,3589,3384,10,129.33108247222222,0.06958883995989923,2.3402519444444447
zyedidia/micro,11/03/2016 02:06:28,780,33,08/03/2023 10:38:11,Go,1920,1247,6,85.51339728703704,0.385904443595325,3.8733075
hwdsl2/setup-ipsec-vpn,07/01/2016 16:44:12,93,0,08/03/2023 11:18:37,Shell,1213,1213,7,87.92576765740742,0.0,3.199418611111111
DesignPatternsPHP/DesignPatternsPHP,22/08/2011 05:24:31,370,0,08/03/2023 13:53:18,PHP,112,111,11,140.8367028425926,0.0,0.6213630555555556
pugjs/pug,23/06/2010 01:05:42,851,22,08/03/2023 10:38:15,JavaScript,2543,2265,12,155.1471565462963,0.14180085855092772,3.872196388888889
datawhalechina/pumpkin-book,22/12/2018 05:05:24,59,7,08/03/2023 12:12:11,,67,51,4,51.547323212962965,0.13579754609332773,2.3066408333333333
highlightjs/highlight.js,01/01/2011 23:47:21,1776,35,08/03/2023 08:26:43,JavaScript,1930,1853,12,148.75735099074075,0.2352824903569205,6.064418611111111
v2fly/v2ray-core,15/04/2019 10:05:54,893,65,08/03/2023 14:02:58,Go,723,666,3,47.58037876851852,1.3661093434381641,0.46025194444444445
facebookresearch/fairseq,29/08/2017 16:26:12,1243,16,08/03/2023 12:51:06,Python,3767,2949,5,67.93576765740741,0.23551658502905623,1.6580297222222222
fish-shell/fish-shell,10/05/2012 03:00:55,2883,38,08/03/2023 13:31:41,C++,6644,6193,10,132.18314728703706,0.2874799154046666,0.9816408333333334
openssl/openssl,15/01/2013 22:34:48,12199,5,08/03/2023 13:46:04,C,8137,6379,10,123.96432321296297,0.040334185436646255,0.7419186111111111
backstage/backstage,24/01/2020 22:39:49,12251,223,08/03/2023 09:12:06,TypeScript,3868,3509,3,38.46153617592593,5.7980003445515385,5.308029722222222
celery/celery,24/04/2009 11:31:24,2866,38,08/03/2023 14:19:58,Python,4816,4279,13,168.96621210185185,0.22489703430821908,0.17691861111111112
MonitorControl/MonitorControl,16/09/2017 21:13:40,231,23,08/03/2023 14:14:53,Swift,757,692,5,67.1760639537037,0.34238385886751427,0.2616408333333333
onevcat/Kingfisher,06/04/2015 14:26:21,698,173,08/03/2023 12:17:21,Swift,1259,1180,7,97.20235099074075,1.7797923428465174,2.2205297222222224
penpot/penpot,29/12/2015 22:09:07,1826,29,08/03/2023 13:13:39,Clojure,989,736,7,88.04525839814815,0.3293760564465554,1.2821963888888888
tornadoweb/tornado,09/09/2009 04:55:16,1470,0,07/03/2023 15:47:27,Python,1759,1565,13,164.58628617592595,0.0,22.718863055555556
libuv/libuv,30/11/2013 00:29:56,2156,5,08/03/2023 11:04:45,C,1534,1429,9,113.30036025,0.04413048633709,3.4305297222222224
trekhleb/homemade-machine-learning,01/11/2018 04:34:19,20,0,08/03/2023 10:16:40,Jupyter Notebook,25,14,4,53.26459173148148,0.0,4.231918611111111
ogham/exa,22/05/2014 12:45:16,334,12,08/03/2023 12:54:59,Rust,830,582,8,107.12517506481481,0.11201848671649352,1.5933074999999999
sdras/awesome-actions,17/10/2018 17:53:45,586,0,08/03/2023 12:36:13,,39,25,4,54.08712876851852,0.0,1.9060852777777777
goldbergyoni/javascript-testing-best-practices,04/07/2019 11:08:12,186,0,08/03/2023 13:42:15,JavaScript,58,14,3,44.879100990740746,0.0,0.8055297222222222
youzan/vant,19/04/2017 07:55:31,4765,221,08/03/2023 10:06:16,TypeScript,6626,6593,5,71.85281395370372,3.0757320115868385,4.405251944444444
firecracker-microvm/firecracker,19/10/2017 06:18:47,2167,61,08/03/2023 10:43:50,Rust,1311,1190,5,65.80655469444444,0.9269593322920122,3.7791408333333334
paularmstrong/normalizr,20/08/2014 08:41:38,193,26,08/03/2023 12:01:10,JavaScript,0,0,8,104.26052691666666,0.24937529829272084,2.4902519444444446
chubin/wttr.in,26/12/2015 21:03:43,288,0,08/03/2023 12:36:47,Python,547,314,7,88.18159173148148,0.0,1.8966408333333333
googlehosts/hosts,05/08/2017 16:10:32,88,0,08/03/2023 06:28:59,,416,351,5,68.74447136111111,0.0,8.026640833333333
electron-react-boilerplate/electron-react-boilerplate,18/05/2015 09:54:57,1567,58,08/03/2023 14:12:02,TypeScript,1798,1758,7,95.18646210185186,0.6093303471867519,0.30914083333333336
validatorjs/validator.js,06/10/2010 06:58:48,1206,10,08/03/2023 12:18:45,JavaScript,981,849,12,151.45098987962962,0.06602796064883967,2.197196388888889
ossrs/srs,29/04/2015 06:59:32,581,40,08/03/2023 13:59:30,C++,1179,1018,7,95.91724913888889,0.41702613825047985,0.5180297222222222
freqtrade/freqtrade,17/05/2017 23:48:53,4611,68,08/03/2023 14:22:11,Python,3645,3599,5,71.15649913888889,0.955640044450082,0.13997416666666668
tsenart/vegeta,13/08/2013 11:45:21,222,63,08/03/2023 13:25:22,Go,388,304,9,116.55846210185186,0.5405012974943761,1.086918611111111
jellyfin/jellyfin,09/12/2018 06:36:45,3998,62,08/03/2023 13:52:31,C#,4743,3858,4,51.929906546296294,1.1939170340067158,0.6344186111111111
taosdata/TDengine,11/07/2019 08:33:48,16541,89,08/03/2023 13:04:31,C,3686,2859,3,44.73154543518519,1.9896473312990854,1.434418611111111
